직원 이름,부서,월별 매출액,상품별 판매량,지역별 매출,개인정보_ID,사무실_내선번호
직원_8659,개발부,6395,54,광주,246282,1235
직원_8660,인사부,7130,164,경기,761136,5122
직원_8661,개발부,6432,151,부산,651822,8280
직원_8662,인사부,7519,124,대전,620092,1384
직원_8663,개발부,7955,98,광주,975017,7515
직원_8664,개발부,8855,195,대전,985194,9519
직원_8665,마케팅부,2850,108,부산,920529,8340
직원_8666,인사부,8085,96,광주,489719,4664
직원_8667,개발부,8302,186,부산,337350,8642
직원_8668,개발부,3189,199,대전,105945,3176
직원_8669,인사부,4515,167,서울,169020,8374
직원_8670,기획부,7589,137,부산,593605,8130
직원_8671,개발부,5521,158,광주,560984,5846
직원_8672,기획부,6770,69,광주,400819,9510
직원_8673,영업부,5645,82,대전,649321,9645
직원_8674,인사부,8522,125,광주,606500,2008
직원_8675,영업부,4510,128,경기,838961,2049
직원_8676,마케팅부,8361,153,부산,529903,7528
직원_8677,기획부,6498,138,경기,813451,4804
직원_8678,기획부,6971,51,대전,347295,6017
직원_8679,기획부,4448,140,부산,871726,5831
직원_8680,마케팅부,7280,198,서울,305347,3480
직원_8681,인사부,6373,173,광주,957075,9805
직원_8682,마케팅부,8450,173,서울,353222,3724
직원_8683,인사부,5285,98,대전,958452,3632
직원_8684,개발부,2021,107,광주,616004,5635
직원_8685,마케팅부,5068,140,서울,169032,3925
직원_8686,마케팅부,6510,186,대전,678828,6012
직원_8687,인사부,8290,127,서울,632620,3754
직원_8688,기획부,2989,120,경기,783184,5097
직원_8689,개발부,8068,188,부산,567460,2498
직원_8690,기획부,2950,146,광주,293951,3128
직원_8691,개발부,3475,90,대전,929206,6328
직원_8692,인사부,2135,52,경기,490401,1956
직원_8693,마케팅부,2757,195,경기,966471,7035
직원_8694,개발부,4378,150,광주,369588,6132
직원_8695,인사부,5425,116,부산,970078,7960
직원_8696,개발부,5245,128,부산,333250,6437
직원_8697,영업부,7908,169,부산,758128,3589
직원_8698,마케팅부,7016,160,광주,305282,9189
직원_8699,마케팅부,4404,173,부산,578155,8781
직원_8700,영업부,4454,68,서울,965590,1416
직원_8701,마케팅부,6461,149,광주,979160,5273
직원_8702,마케팅부,8594,174,서울,115336,5108
직원_8703,개발부,2426,57,부산,948985,4999
직원_8704,개발부,7908,122,부산,853004,5998
직원_8705,기획부,6152,183,부산,120071,1898
직원_8706,마케팅부,5828,82,광주,987047,9351
직원_8707,마케팅부,2271,106,부산,264569,8454
직원_8708,개발부,4405,52,부산,366538,2219
직원_8709,영업부,6522,192,서울,594345,9364
직원_8710,기획부,5818,61,부산,788299,1704
직원_8711,인사부,4336,143,대전,953668,4853
직원_8712,마케팅부,7603,82,대전,415221,6892
직원_8713,마케팅부,5818,135,부산,313409,6611
직원_8714,기획부,5054,191,광주,371047,2755
직원_8715,인사부,6813,91,광주,319336,7015
직원_8716,개발부,2419,59,광주,989342,7465
직원_8717,기획부,6606,195,대전,545896,4326
직원_8718,마케팅부,5331,187,경기,420861,9348
직원_8719,개발부,7147,160,부산,279515,6726
직원_8720,영업부,3318,92,경기,256280,9521
직원_8721,인사부,6117,136,광주,109986,3672
직원_8722,영업부,7147,52,광주,290360,6671
직원_8723,영업부,5616,85,광주,783496,4725
직원_8724,기획부,3472,170,부산,691175,2074
직원_8725,기획부,7882,105,경기,976804,9026
직원_8726,개발부,8703,65,서울,851438,8110
직원_8727,영업부,6466,112,부산,435341,3708
직원_8728,기획부,5534,181,광주,477840,4973
직원_8729,기획부,7474,186,광주,686237,3482
직원_8730,마케팅부,6190,156,경기,990370,1989
직원_8731,마케팅부,2276,96,경기,727377,2349
직원_8732,개발부,5559,184,부산,920326,8045
직원_8733,영업부,5071,131,광주,517544,8041
직원_8734,기획부,4455,148,광주,565193,9772
직원_8735,영업부,3693,86,대전,609599,7292
직원_8736,영업부,6365,108,대전,195264,1729
직원_8737,기획부,6260,67,경기,413682,9788
직원_8738,인사부,8738,127,부산,208330,6390
직원_8739,마케팅부,5671,153,부산,949576,6467
직원_8740,기획부,4097,51,부산,443248,6922
직원_8741,기획부,7918,169,부산,990073,8742
직원_8742,영업부,7937,159,부산,182302,8242
직원_8743,마케팅부,3936,165,대전,194744,2317
직원_8744,기획부,8894,156,경기,657259,2657
직원_8745,영업부,3745,189,대전,692615,4306
직원_8746,인사부,3486,100,부산,907077,3218
직원_8747,개발부,7019,107,서울,736420,9778
직원_8748,기획부,4079,111,부산,181809,7273
직원_8749,인사부,5659,126,서울,371150,2952
직원_8750,영업부,4636,168,경기,232890,4358
직원_8751,인사부,5597,146,대전,612291,1516
직원_8752,영업부,3454,68,광주,424712,8359
직원_8753,인사부,7396,58,대전,596216,4487
직원_8754,인사부,6244,69,광주,226485,8507
직원_8755,개발부,7566,56,광주,493084,8754
직원_8756,인사부,7402,174,광주,802093,9285
직원_8757,영업부,8118,105,대전,931959,9302
직원_8758,마케팅부,7192,94,대전,522382,4436
직원_8759,인사부,8618,80,광주,115546,5266
직원_8760,기획부,8806,113,경기,948515,8023
직원_8761,영업부,7802,54,대전,224897,8645
직원_8762,개발부,3180,120,광주,402835,8789
직원_8763,인사부,2890,111,광주,463348,3317
직원_8764,개발부,7456,132,대전,829561,3757
직원_8765,기획부,7043,157,대전,131282,5889
직원_8766,마케팅부,8896,135,경기,905204,5376
직원_8767,마케팅부,6692,53,부산,780457,9443
직원_8768,개발부,5418,84,경기,630717,8489
직원_8769,개발부,6868,161,광주,382765,4551
직원_8770,개발부,4462,68,서울,851565,4472
직원_8771,인사부,6836,109,경기,602278,1841
직원_8772,기획부,5075,171,광주,582021,2515
직원_8773,개발부,7739,54,서울,811612,4271
직원_8774,영업부,6563,153,광주,780482,5113
직원_8775,마케팅부,4374,75,대전,426419,8508
직원_8776,마케팅부,4852,148,부산,143882,6373
직원_8777,인사부,2901,162,서울,751812,4175
직원_8778,인사부,7786,94,광주,780220,3720
직원_8779,기획부,8958,75,부산,888137,1389
직원_8780,개발부,7184,172,대전,684597,9921
직원_8781,인사부,7903,117,대전,456803,4715
직원_8782,영업부,7573,159,경기,827177,1187
직원_8783,개발부,7989,191,대전,800113,1235
직원_8784,기획부,5611,151,부산,415142,1638
직원_8785,마케팅부,4482,91,광주,733816,3040
직원_8786,개발부,7016,103,부산,241240,2497
직원_8787,인사부,6382,81,경기,589094,5599
직원_8788,마케팅부,7064,106,경기,888355,2263
직원_8789,인사부,6998,69,대전,640299,5237
직원_8790,마케팅부,3649,129,서울,971082,2873
직원_8791,영업부,6620,150,부산,970514,4725
직원_8792,개발부,4666,157,광주,744902,4693
직원_8793,마케팅부,6419,88,부산,728096,2900
직원_8794,마케팅부,3822,53,부산,669157,5963
직원_8795,개발부,7619,160,부산,819071,8613
직원_8796,영업부,4418,56,광주,820168,9929
직원_8797,마케팅부,6190,157,부산,601587,6819
직원_8798,기획부,3651,154,경기,913061,6489
직원_8799,기획부,7815,167,경기,539211,9716
직원_8800,인사부,2881,177,서울,311804,4097
직원_8801,마케팅부,3196,58,광주,334395,7037
직원_8802,영업부,6783,193,대전,186910,4700
직원_8803,개발부,4401,75,광주,677505,5683
직원_8804,인사부,8455,86,대전,597675,1182
직원_8805,영업부,3279,133,부산,503283,2156
직원_8806,개발부,8833,126,대전,115705,8130
직원_8807,기획부,3834,193,경기,770231,8732
직원_8808,인사부,8976,141,서울,925991,9464
직원_8809,인사부,3452,88,대전,755175,2233
직원_8810,기획부,4668,86,서울,784776,6899
직원_8811,인사부,4257,81,광주,791905,3750
직원_8812,기획부,2027,181,경기,830246,9503
직원_8813,영업부,4406,89,광주,547941,2692
직원_8814,개발부,7847,80,대전,340208,9095
직원_8815,마케팅부,6291,78,경기,109907,4202
직원_8816,개발부,3479,90,서울,884295,2440
직원_8817,마케팅부,5098,132,광주,333365,4538
직원_8818,마케팅부,4131,109,대전,727503,7433
직원_8819,기획부,6708,83,부산,850546,2767
직원_8820,기획부,6319,195,부산,900965,2578
직원_8821,기획부,7275,185,서울,881484,3578
직원_8822,개발부,6386,195,경기,802697,8247
직원_8823,마케팅부,2034,58,경기,262831,6078
직원_8824,개발부,8921,143,부산,536111,4656
직원_8825,인사부,6656,157,서울,963881,8027
직원_8826,영업부,2525,63,경기,619920,2169
직원_8827,개발부,3816,133,대전,663984,6780
직원_8828,영업부,7442,145,광주,618343,7610
직원_8829,개발부,8284,184,부산,313370,7605
직원_8830,개발부,2670,89,서울,130383,1568
직원_8831,마케팅부,6279,157,광주,599173,3876
직원_8832,영업부,8378,77,경기,347054,5156
직원_8833,영업부,8201,90,서울,494018,3922
직원_8834,개발부,3621,95,부산,267631,3702
직원_8835,기획부,2825,96,부산,888533,4397
직원_8836,마케팅부,8903,180,경기,930675,7697
직원_8837,인사부,4743,69,부산,965401,8469
직원_8838,마케팅부,7475,102,부산,823850,2203
직원_8839,마케팅부,5259,120,부산,876023,5958
직원_8840,영업부,2242,151,서울,775773,5063
직원_8841,영업부,4874,137,부산,289648,7850
직원_8842,영업부,6201,167,서울,983823,2171
직원_8843,기획부,8900,188,부산,758042,4791
직원_8844,개발부,8324,69,서울,933457,8905
직원_8845,기획부,2140,142,서울,770806,8224
직원_8846,개발부,7696,121,경기,496715,6624
직원_8847,인사부,4705,96,경기,278607,8219
직원_8848,영업부,8349,149,광주,385972,6229
직원_8849,개발부,3681,138,경기,577879,3057
직원_8850,영업부,2212,90,경기,483006,1218
직원_8851,영업부,6723,199,경기,174719,9900
직원_8852,개발부,8223,162,부산,456474,8807
직원_8853,기획부,5479,89,광주,600432,1587
직원_8854,마케팅부,7368,113,서울,945615,8451
직원_8855,개발부,5361,186,서울,319792,7722
직원_8856,마케팅부,3235,186,경기,357741,4768
직원_8857,개발부,7520,108,대전,384546,2746
직원_8858,인사부,4741,78,부산,964567,7667
직원_8859,마케팅부,8525,175,서울,664306,1014
직원_8860,개발부,2121,157,광주,666013,6421
직원_8861,인사부,5036,50,경기,534061,5494
직원_8862,개발부,6231,175,서울,169027,6611
직원_8863,개발부,6284,63,부산,215313,1539
직원_8864,마케팅부,4221,150,서울,673446,9625
직원_8865,기획부,5403,132,경기,698229,1273
직원_8866,인사부,2735,174,서울,373356,5600
직원_8867,영업부,5011,114,광주,151659,7303
직원_8868,마케팅부,4241,82,경기,720662,3499
직원_8869,개발부,2726,152,대전,327184,8546
직원_8870,마케팅부,6457,103,광주,817998,6993
직원_8871,개발부,6967,84,대전,821386,2503
직원_8872,마케팅부,8844,84,광주,808156,5104
직원_8873,영업부,2885,164,부산,263737,6087
직원_8874,인사부,3665,118,부산,485644,2156
직원_8875,마케팅부,4967,85,광주,598552,6781
직원_8876,마케팅부,3654,118,광주,599190,3552
직원_8877,개발부,2778,53,서울,283986,6213
직원_8878,마케팅부,2334,130,광주,689033,5065
직원_8879,영업부,8037,62,서울,582116,3444
직원_8880,영업부,8584,173,서울,930024,1347
직원_8881,개발부,7980,52,광주,305139,2954
직원_8882,마케팅부,3094,135,서울,454135,1027
직원_8883,기획부,4359,53,부산,753857,7051
직원_8884,기획부,2558,115,부산,547642,4388
직원_8885,영업부,4609,167,경기,847209,3603
직원_8886,영업부,6009,122,서울,350204,9703
직원_8887,개발부,6949,93,광주,438258,1518
직원_8888,개발부,2635,197,서울,423775,2247
직원_8889,인사부,2833,103,서울,358555,9579
직원_8890,개발부,8701,157,대전,892133,3113
직원_8891,인사부,3467,129,대전,384584,2735
직원_8892,인사부,5286,173,서울,746285,1970
직원_8893,마케팅부,7031,162,대전,717942,6649
직원_8894,기획부,8863,128,부산,139852,4745
직원_8895,인사부,5812,147,광주,631071,8946
직원_8896,영업부,2435,123,광주,412064,3722
직원_8897,마케팅부,3506,125,부산,229843,3607
직원_8898,개발부,5519,125,경기,375585,5539
직원_8899,기획부,8442,103,경기,975987,1020
직원_8900,기획부,8406,70,광주,777624,6068
직원_8901,인사부,2263,187,경기,427087,6088
직원_8902,개발부,6092,196,대전,509826,1102
직원_8903,기획부,4582,96,서울,969512,9671
직원_8904,기획부,7773,68,서울,694848,7087
직원_8905,마케팅부,6167,129,부산,460391,4673
직원_8906,마케팅부,6037,154,경기,220657,7326
직원_8907,영업부,7445,178,부산,340135,6061
직원_8908,인사부,7086,132,광주,443818,7812
직원_8909,기획부,8928,195,부산,791418,2867
직원_8910,기획부,3882,65,경기,885104,4074
직원_8911,마케팅부,2382,177,서울,713791,8308
직원_8912,개발부,3296,117,대전,330803,4345
직원_8913,영업부,6565,79,부산,193997,2290
직원_8914,인사부,4728,162,대전,739895,5511
직원_8915,개발부,6852,74,서울,672298,2606
직원_8916,영업부,3263,198,대전,679199,2456
직원_8917,개발부,8959,192,서울,791109,4278
직원_8918,인사부,4526,135,광주,570128,9230
직원_8919,기획부,6448,136,광주,121219,9214
직원_8920,영업부,6739,133,서울,914991,9885
직원_8921,영업부,8132,194,부산,919733,3440
직원_8922,인사부,7930,182,서울,489847,6540
직원_8923,영업부,3174,55,서울,978614,4117
직원_8924,개발부,8802,78,대전,597330,9951
직원_8925,기획부,3526,175,부산,432106,1833
직원_8926,영업부,8131,62,서울,329665,3613
직원_8927,개발부,8322,136,광주,611610,7548
직원_8928,개발부,2796,85,서울,162453,4161
직원_8929,영업부,8987,77,경기,762041,5598
직원_8930,기획부,4052,120,경기,322264,9298
직원_8931,기획부,7289,142,광주,982282,2015
직원_8932,영업부,8776,113,부산,999266,5315
직원_8933,마케팅부,8513,72,서울,468077,1767
직원_8934,인사부,2310,74,부산,903763,8657
직원_8935,영업부,4395,59,서울,540670,6068
직원_8936,마케팅부,2920,82,광주,382015,3555
직원_8937,기획부,8782,93,대전,557822,7234
직원_8938,인사부,2253,66,대전,115176,7717
직원_8939,기획부,8057,121,서울,145825,3688
직원_8940,기획부,8478,176,부산,190187,5095
직원_8941,인사부,3570,84,서울,343103,3274
직원_8942,개발부,6845,159,광주,353215,6835
직원_8943,인사부,5078,69,부산,481704,5034
직원_8944,영업부,3823,70,대전,911838,7384
직원_8945,개발부,7693,161,서울,714742,6385
직원_8946,영업부,4880,108,대전,164756,4461
직원_8947,인사부,7583,93,서울,738398,2546
직원_8948,영업부,3491,78,서울,588310,8162
직원_8949,마케팅부,7350,153,서울,507314,9877
직원_8950,마케팅부,5441,79,광주,192595,6221
직원_8951,개발부,4571,124,대전,935866,4916
직원_8952,인사부,4988,137,서울,669662,9976
직원_8953,기획부,5084,125,광주,940656,2753
직원_8954,인사부,7095,149,광주,938389,9628
직원_8955,마케팅부,6732,132,광주,637617,3829
직원_8956,기획부,7119,191,경기,337043,4596
직원_8957,인사부,5523,69,광주,221319,4784
직원_8958,마케팅부,8525,113,서울,390894,4322
직원_8959,영업부,8595,163,대전,847044,3556
직원_8960,영업부,8311,192,서울,236598,4455
직원_8961,인사부,6679,146,광주,691961,3907
직원_8962,인사부,7722,75,대전,782229,6875
직원_8963,기획부,6007,141,서울,257826,3184
직원_8964,기획부,3893,97,부산,578849,5983
직원_8965,개발부,8493,188,부산,576987,5939
직원_8966,기획부,8142,159,광주,403791,3637
직원_8967,마케팅부,2384,60,부산,309014,2875
직원_8968,마케팅부,3086,155,경기,511439,3840
직원_8969,개발부,6162,79,서울,524012,2858
직원_8970,마케팅부,7710,135,부산,522482,7495
직원_8971,영업부,4079,130,대전,437927,8932
직원_8972,기획부,7077,147,서울,716221,1515
직원_8973,개발부,6321,75,광주,234317,6277
직원_8974,개발부,4041,78,서울,132175,7038
직원_8975,인사부,4499,146,부산,959911,8302
직원_8976,인사부,7599,157,부산,610511,5631
직원_8977,기획부,8864,90,경기,736814,6131
직원_8978,마케팅부,4627,65,서울,343795,9396
직원_8979,기획부,5560,127,광주,342590,3519
직원_8980,인사부,5544,189,경기,614709,3208
직원_8981,개발부,5087,114,부산,342242,5671
직원_8982,마케팅부,7748,196,경기,513411,2654
직원_8983,인사부,3580,188,광주,552935,8474
직원_8984,인사부,8340,172,서울,357806,4237
직원_8985,마케팅부,6661,82,광주,395230,1616
직원_8986,기획부,3459,143,대전,536844,6860
직원_8987,마케팅부,6402,199,대전,426116,8358
직원_8988,영업부,5906,90,경기,972193,6762
직원_8989,영업부,5465,103,경기,314858,5335
직원_8990,개발부,4951,58,광주,258157,2924
직원_8991,기획부,4291,142,서울,920424,7340
직원_8992,인사부,8420,133,대전,127444,8906
직원_8993,인사부,6425,66,광주,911059,9760
직원_8994,개발부,2607,92,대전,528504,7956
직원_8995,개발부,5192,173,대전,818129,1553
직원_8996,영업부,5997,157,경기,172880,6116
직원_8997,영업부,6028,111,경기,689812,3044
직원_8998,개발부,8793,165,경기,490706,1652
직원_8999,마케팅부,4772,75,부산,468512,5185
직원_9000,인사부,7071,183,부산,319849,5227
직원_9001,기획부,3482,138,대전,470773,7247
직원_9002,인사부,5739,171,광주,689145,7551
직원_9003,인사부,4835,147,부산,613631,1953
직원_9004,영업부,5647,126,서울,274753,9163
직원_9005,인사부,2967,81,서울,173644,5364
직원_9006,마케팅부,3413,53,광주,164115,1272
직원_9007,인사부,5190,141,대전,221014,9844
직원_9008,기획부,3870,161,서울,113961,1240
직원_9009,마케팅부,5659,166,대전,338105,1386
직원_9010,개발부,6339,130,서울,880444,1985
직원_9011,마케팅부,2112,108,서울,328741,5080
직원_9012,인사부,7223,109,대전,497299,4322
직원_9013,기획부,4458,155,대전,997117,9056
직원_9014,인사부,5406,138,서울,687311,2301
직원_9015,영업부,7458,57,광주,905556,1003
직원_9016,인사부,3610,131,경기,804038,6628
직원_9017,기획부,6471,185,경기,191018,8892
직원_9018,기획부,7440,77,서울,406192,5849
직원_9019,기획부,7776,193,대전,935416,3008
직원_9020,기획부,7046,191,대전,852530,3574
직원_9021,영업부,8241,57,대전,990159,5419
직원_9022,마케팅부,2402,62,경기,214930,6222
직원_9023,인사부,8811,74,부산,517573,1697
직원_9024,개발부,3270,182,서울,736737,2408
직원_9025,인사부,4899,157,경기,346639,6993
직원_9026,인사부,3935,155,대전,855555,5902
직원_9027,마케팅부,7213,117,광주,363341,3836
직원_9028,개발부,7969,119,경기,850328,5374
직원_9029,영업부,7789,85,광주,772340,5886
직원_9030,영업부,6186,133,광주,785177,3381
직원_9031,영업부,6807,101,경기,403200,6126
직원_9032,영업부,8489,95,대전,709678,4779
직원_9033,기획부,3136,79,서울,641009,9872
직원_9034,기획부,2882,77,경기,452036,4969
직원_9035,영업부,5515,101,대전,318250,5447
직원_9036,마케팅부,5755,113,광주,136305,3224
직원_9037,개발부,2774,181,대전,825988,5149
직원_9038,기획부,3974,172,부산,794620,6470
직원_9039,기획부,3864,60,부산,942843,1960
직원_9040,개발부,7634,79,서울,302350,4510
직원_9041,개발부,8302,132,광주,140229,1989
직원_9042,마케팅부,8111,80,서울,421329,8094
직원_9043,기획부,8389,197,경기,722131,9018
직원_9044,기획부,3093,133,부산,774651,9747
직원_9045,영업부,7923,118,서울,805011,1664
직원_9046,인사부,4476,154,서울,603735,6080
직원_9047,마케팅부,4316,193,부산,257641,6459
직원_9048,마케팅부,8401,160,광주,686318,8014
직원_9049,기획부,6379,179,대전,560980,3397
직원_9050,영업부,3757,81,경기,139773,7384
직원_9051,마케팅부,3525,134,서울,341626,5413
직원_9052,마케팅부,6884,165,광주,305496,3405
직원_9053,개발부,6996,69,경기,250503,5578
직원_9054,개발부,3166,151,부산,592069,8170
직원_9055,기획부,3764,159,대전,419093,6509
직원_9056,마케팅부,3229,109,서울,820440,1704
직원_9057,영업부,6971,85,경기,750311,7559
직원_9058,인사부,6227,154,부산,379190,2341
직원_9059,개발부,7185,130,광주,578819,3512
직원_9060,기획부,2447,111,대전,585554,8545
직원_9061,기획부,4661,165,경기,775547,3968
직원_9062,인사부,4045,197,광주,250894,5423
직원_9063,마케팅부,8819,162,서울,774455,1039
직원_9064,기획부,8658,59,서울,232985,9266
직원_9065,개발부,5452,69,경기,892575,4255
직원_9066,영업부,3296,112,대전,910982,6409
직원_9067,인사부,4062,175,광주,743577,8407
직원_9068,기획부,5591,103,경기,786928,8142
직원_9069,영업부,2474,132,부산,593109,8293
직원_9070,마케팅부,2122,126,서울,577492,4857
직원_9071,기획부,3582,181,대전,801245,7964
직원_9072,개발부,7480,141,경기,862423,7793
직원_9073,영업부,4946,131,부산,272731,8086
직원_9074,개발부,7247,167,경기,206807,5261
직원_9075,영업부,8768,70,경기,121595,8343
직원_9076,개발부,6069,79,경기,577480,1754
직원_9077,영업부,2752,194,서울,682419,1007
직원_9078,영업부,2175,175,대전,281552,5699
직원_9079,마케팅부,5585,87,경기,221443,1771
직원_9080,인사부,8657,168,서울,373372,8568
직원_9081,기획부,5394,186,대전,740315,3612
직원_9082,개발부,6660,73,광주,378179,1024
직원_9083,영업부,4803,164,경기,711128,3387
직원_9084,마케팅부,3883,138,광주,607169,3972
직원_9085,영업부,8259,70,경기,562024,3524
직원_9086,영업부,8332,188,경기,712688,9433
직원_9087,영업부,4402,166,광주,672361,2424
직원_9088,마케팅부,2241,61,경기,713444,6943
직원_9089,기획부,8965,107,대전,480166,8757
직원_9090,마케팅부,6671,139,광주,267773,2029
직원_9091,마케팅부,7636,70,서울,167399,5300
직원_9092,영업부,4249,154,대전,998558,6448
직원_9093,개발부,2801,170,대전,431104,3321
직원_9094,기획부,4838,184,부산,476750,9618
직원_9095,기획부,5648,77,경기,969362,9611
직원_9096,인사부,8124,117,대전,273204,1755
직원_9097,마케팅부,8622,63,서울,706129,6856
직원_9098,마케팅부,3138,130,경기,860343,8368
직원_9099,기획부,5340,197,부산,456334,2605
직원_9100,기획부,8307,172,광주,524692,5626
직원_9101,인사부,6502,147,대전,106963,1424
직원_9102,기획부,5361,122,대전,759560,3825
직원_9103,마케팅부,6379,161,경기,373198,1297
직원_9104,인사부,4380,158,부산,886387,6244
직원_9105,인사부,6172,94,대전,560982,2995
직원_9106,기획부,4898,76,광주,984367,1739
직원_9107,개발부,4294,80,서울,293968,7648
직원_9108,마케팅부,2930,144,경기,341998,5126
직원_9109,인사부,2743,117,부산,270034,6936
직원_9110,기획부,8843,129,경기,530848,4463
직원_9111,인사부,7561,179,경기,301470,6820
직원_9112,개발부,7291,55,광주,869420,2619
직원_9113,영업부,5812,113,경기,193966,3819
직원_9114,개발부,8101,77,대전,794571,8061
직원_9115,마케팅부,7526,170,경기,586986,6585
직원_9116,영업부,8525,89,광주,168651,1180
직원_9117,기획부,2253,139,대전,394865,1476
직원_9118,마케팅부,8462,139,경기,555887,9608
직원_9119,개발부,3926,128,서울,571352,2966
직원_9120,개발부,3084,131,경기,110525,8476
직원_9121,마케팅부,8345,99,경기,675926,4217
직원_9122,영업부,5196,110,서울,195574,7375
직원_9123,기획부,8429,193,서울,263141,1703
직원_9124,기획부,7950,147,경기,289312,8524
직원_9125,마케팅부,7866,177,대전,278361,6771
직원_9126,인사부,8910,101,서울,238824,5517
직원_9127,인사부,7708,158,대전,190432,3109
직원_9128,인사부,5847,174,광주,657587,6388
직원_9129,개발부,6630,102,경기,247323,6853
직원_9130,영업부,8675,62,경기,218570,3792
직원_9131,기획부,5474,89,광주,101982,2446
직원_9132,기획부,2048,151,대전,280014,3777
직원_9133,개발부,2319,165,대전,946385,2673
직원_9134,기획부,4800,51,서울,945378,2390
직원_9135,마케팅부,2236,111,부산,557759,2275
직원_9136,기획부,7339,81,부산,847187,9483
직원_9137,영업부,5637,63,광주,154399,1342
직원_9138,개발부,2818,163,경기,961874,7760
직원_9139,기획부,5846,118,대전,380152,4311
직원_9140,기획부,2965,110,서울,720276,6729
직원_9141,마케팅부,8657,52,광주,769248,5789
직원_9142,인사부,2171,73,부산,422784,7658
직원_9143,마케팅부,2251,159,경기,422211,2476
직원_9144,마케팅부,8118,118,경기,331114,4543
직원_9145,개발부,3963,192,경기,588747,4786
직원_9146,마케팅부,4367,131,부산,834730,1376
직원_9147,마케팅부,2082,157,부산,846120,4528
직원_9148,개발부,8461,176,서울,113657,3838
직원_9149,기획부,5194,164,경기,389385,4684
직원_9150,영업부,7863,149,광주,259452,5244
직원_9151,영업부,7313,70,광주,997461,8189
직원_9152,인사부,4208,110,대전,885335,6652
직원_9153,개발부,5410,55,광주,715716,8438
직원_9154,개발부,5967,166,부산,603692,4460
직원_9155,인사부,4138,86,서울,958325,6805
직원_9156,개발부,5800,129,경기,820934,7998
직원_9157,영업부,4247,135,경기,586244,4485
직원_9158,개발부,3650,144,부산,179496,8601
직원_9159,마케팅부,2180,192,대전,570289,4076
직원_9160,인사부,4146,177,경기,842811,2047
직원_9161,영업부,3488,63,대전,128684,4787
직원_9162,개발부,3721,66,광주,692874,2794
직원_9163,기획부,6282,66,광주,362729,4841
직원_9164,개발부,2616,50,광주,127176,4565
직원_9165,마케팅부,6038,118,부산,478126,1105
직원_9166,마케팅부,5341,197,경기,921999,1300
직원_9167,마케팅부,4591,196,부산,420583,9067
직원_9168,인사부,3899,177,경기,240519,6556
직원_9169,인사부,5401,170,경기,146422,4210
직원_9170,영업부,6526,199,광주,773396,3806
직원_9171,영업부,2854,116,대전,969495,6797
직원_9172,마케팅부,5645,192,대전,722786,8292
직원_9173,인사부,8509,80,부산,676755,5509
직원_9174,개발부,6513,112,서울,891679,2672
직원_9175,영업부,8490,116,서울,785200,7751
직원_9176,마케팅부,8405,66,서울,427086,3863
직원_9177,개발부,2517,150,대전,878527,4917
직원_9178,기획부,3474,55,광주,108221,9379
직원_9179,개발부,6686,149,광주,920716,8595
직원_9180,개발부,2418,56,대전,354994,6122
직원_9181,개발부,4244,166,부산,561955,9372
직원_9182,기획부,5842,120,경기,532689,8053
직원_9183,기획부,5715,119,부산,481147,7610
직원_9184,마케팅부,8144,149,서울,700001,4901
직원_9185,기획부,8546,151,부산,612643,8738
직원_9186,인사부,8804,112,서울,921350,6725
직원_9187,개발부,6377,57,서울,584179,7406
직원_9188,마케팅부,3237,97,광주,632469,1412
직원_9189,영업부,7601,74,부산,105150,8529
직원_9190,기획부,5071,192,서울,146062,1590
직원_9191,기획부,2971,100,부산,612399,4918
직원_9192,인사부,5071,95,광주,771602,2196
직원_9193,인사부,2008,52,부산,704430,6590
직원_9194,인사부,2954,64,서울,231443,3912
직원_9195,기획부,6766,160,경기,675232,9716
직원_9196,영업부,4800,113,부산,460366,7092
직원_9197,마케팅부,4023,136,부산,352843,8086
직원_9198,마케팅부,5204,119,대전,960363,1975
직원_9199,인사부,7710,90,부산,924073,4729
직원_9200,마케팅부,7740,160,부산,365679,6402
직원_9201,인사부,8047,190,서울,448121,3212
직원_9202,기획부,4143,195,부산,479525,5743
직원_9203,인사부,6334,166,경기,475175,2324
직원_9204,인사부,4059,148,광주,856340,6934
직원_9205,개발부,5214,153,대전,217921,7325
직원_9206,인사부,5939,182,광주,187812,2116
직원_9207,기획부,4390,132,부산,212595,9228
직원_9208,마케팅부,8155,92,경기,455474,9512
직원_9209,개발부,2062,142,서울,456297,3161
직원_9210,마케팅부,4989,162,광주,896694,6434
직원_9211,인사부,4434,73,대전,175601,5194
직원_9212,영업부,4094,161,광주,438855,1184
직원_9213,인사부,4483,186,부산,465546,1354
직원_9214,개발부,6588,76,대전,201442,7672
직원_9215,영업부,3387,56,경기,475812,9838
직원_9216,마케팅부,7852,165,광주,498528,9019
직원_9217,마케팅부,5738,161,부산,861358,4839
직원_9218,기획부,5098,188,경기,342594,4202
직원_9219,영업부,6716,95,대전,940152,3227
직원_9220,영업부,2519,185,서울,375261,2009
직원_9221,마케팅부,4079,83,광주,263453,6619
직원_9222,기획부,6084,72,대전,947472,1198
직원_9223,개발부,8651,112,광주,704133,8698
직원_9224,마케팅부,4439,110,부산,921037,1215
직원_9225,인사부,4727,144,광주,794384,5977
직원_9226,개발부,7894,72,서울,559541,6349
직원_9227,기획부,4699,83,서울,863227,9912
직원_9228,영업부,5428,129,서울,972925,3430
직원_9229,마케팅부,3506,189,대전,232635,4870
